"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3262393";"";"None";"371.48";"0";"4.39";"5i";"Oc1ccc2[nH]cc(CCN3CCN(c4cccc5ccccc45)CC3)c2c1";"Ki";"'='";"11.6";"nM";"7.94";"";"";"UO_0000065";"21.36";"0.39";"3.55";"18.67";"0";"CHEMBL3270013";"Displacement of [3H]5-HT from human 5-HT7 receptor expressed in HEK293 cells after 30 mins by microbeta counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259775";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";"";"";"11.6"
"CHEMBL3113593";"";"None";"490.62";"0";"4.90";"27a";"COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccc(F)nc3)CC2)cc1";"Ki";"'='";"3.82";"nM";"8.42";"";"";"UO_0000065";"17.16";"0.32";"3.52";"14.59";"0";"CHEMBL3118889";"Displacement of [3H]5-CT from human 5HT7 receptor transfected in HEK293 cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112417";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3307715";"";"";"";"3.82"
"CHEMBL116292";"";"None";"500.06";"1";"4.96";"15";"O=C(c1ccc(Cl)cc1)C1CCN(CC[C@H]2CCCN2S(=O)(=O)c2ccc3cc[nH]c3c2)CC1";"Ki";"'='";"0.7943";"nM";"9.10";"";"";"UO_0000065";"18.20";"0.37";"4.14";"12.38";"0";"CHEMBL619899";"Binding affinity for human cloned 5-hydroxytryptamine 7 receptor in HEK 293 using [3H]5-CT as a radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134976";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"-9.1"
"CHEMBL12654";"";"None";"374.55";"0";"3.97";"22";"C[C@H]1CCCN(CC[C@@H](C)N(C)S(=O)(=O)c2cccc3ccccc23)C1";"Ki";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"16.55";"0.33";"2.23";"15.26";"1";"CHEMBL619895";"Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"6.2"
"CHEMBL83090";"";"None";"299.46";"0";"3.40";"42";"CC(C)c1ccc2ccn(CCN3CCCN(C)CC3)c2c1";"Ki";"'='";"145.0";"nM";"6.84";"";"";"UO_0000065";"22.84";"0.42";"3.44";"59.94";"0";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"145.0"
"CHEMBL2442994";"";"None";"472.63";"0";"4.76";"3a";"COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccccn3)CC2)cc1";"Ki";"'='";"15.2";"nM";"7.82";"";"";"UO_0000065";"16.54";"0.31";"3.06";"13.55";"0";"CHEMBL2443393";"Displacement of [3H]5-CT from human 5HT7A receptor expressed in HEK293 cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2439989";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"15.2"
"CHEMBL3759342";"";"None";"480.61";"0";"4.85";"41";"O=S(=O)(NC1CC2CCC(C1)N2CCOc1cccc(-c2ccccc2)c1)c1ccc(F)cc1";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"16.34";"0.32";"3.00";"13.39";"0";"CHEMBL3762236";"Displacement of [3H]-5-CT from human 5-HT7B receptor expressed in HEK293 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758131";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"14.0"
"CHEMBL3310109";"";"None";"338.19";"0";"1.82";"10a";"Cl.NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cccc(Cl)c1-2";"Ki";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"24.48";"0.48";"5.57";"7.26";"0";"CHEMBL3373147";"Displacement of [3H]HT from human 5-HT7 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352264";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3308072";"";"";"";"41.0"
"CHEMBL116448";"";"None";"415.40";"0";"3.72";"12";"CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(Br)c2)CC1";"Ki";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"20.94";"0.50";"4.98";"21.42";"0";"CHEMBL857989";"Binding affinity towards 5-hydroxytryptamine 7 receptor (a) (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133573";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";"";"-8.7"
"CHEMBL3262415";"";"None";"388.35";"0";"4.10";"14c";"CN(CCCN1CCN(c2ccccc2)CC1)c1cccc(Br)c1";"Ki";"'='";"161.2";"nM";"6.79";"";"";"UO_0000065";"17.49";"0.39";"2.69";"69.88";"0";"CHEMBL3270013";"Displacement of [3H]5-HT from human 5-HT7 receptor expressed in HEK293 cells after 30 mins by microbeta counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259775";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";"";"";"161.2"
"CHEMBL3262408";"";"None";"375.52";"0";"4.19";"14m";"CN(CCCN1CCN(c2cccc3ccccc23)CC1)c1cccc(O)c1";"Ki";"'='";"2.9";"nM";"8.54";"";"";"UO_0000065";"22.74";"0.42";"4.35";"28.51";"0";"CHEMBL3270013";"Displacement of [3H]5-HT from human 5-HT7 receptor expressed in HEK293 cells after 30 mins by microbeta counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259775";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";"";"";"2.9"
"CHEMBL70819";"";"None";"400.57";"1";"5.20";"25c";"CN1C(=O)C2(CCCCN3CC=C(c4ccccc4)CC3)CCCc3cccc1c32";"Ki";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"18.97";"0.35";"2.40";"32.27";"0";"CHEMBL618165";"Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136048";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"-7.6"
"CHEMBL2401935";"";"None";"436.94";"0";"4.28";"7a";"COc1ccccc1N1CCN(Cc2ccc3oc4ccccc4c(=O)c3c2)CC1.Cl";"Ki";"'='";"426.0";"nM";"6.37";"";"";"UO_0000065";"15.91";"0.29";"2.09";"13.87";"0";"CHEMBL2406664";"Displacement of [3H]5-CT from human 5HT7b receptor expressed in HEK293 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401625";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"426.0"
"CHEMBL331803";"";"None";"476.65";"1";"5.07";"10";"O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@@H]1CCN1CCC(c2cc3ccccc3[nH]2)CC1";"Ki";"'='";"6.31";"nM";"8.20";"";"";"UO_0000065";"17.20";"0.33";"3.13";"11.36";"0";"CHEMBL619899";"Binding affinity for human cloned 5-hydroxytryptamine 7 receptor in HEK 293 using [3H]5-CT as a radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134976";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"-8.2"
"CHEMBL347115";"";"None";"373.56";"0";"4.76";"14";"CC1CCN(CC[C@@H](C)C(C)S(=O)(=O)c2cccc3ccccc23)CC1";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"20.08";"0.39";"2.74";"20.06";"0";"CHEMBL618162";"Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor was determined in HEK293 cells using [3H]5-CT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145937";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";"";"";"";"-7.5"
"CHEMBL3409035";"";"None";"496.66";"0";"4.08";"32";"NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN1CCN(c2ccccc2-c2ccccc2)CC1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"15.95";"0.29";"3.84";"11.33";"0";"CHEMBL3414154";"Displacement of [3H]-5-CT from human 5HT7 receptor expressed in HEK293 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407330";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307715";"";"";"";"12.0"
"CHEMBL5179460";"";"None";"432.57";"0";"2.98";"164";"O=S(=O)(c1ccccc1F)N1CCC[C@@H]1CCCN1CCN(c2ccccn2)CC1";"Ki";"'='";"0.17";"nM";"9.77";"";"";"UO_0000065";"22.58";"0.44";"6.79";"17.22";"0";"CHEMBL5110022";"Binding affinity to human recombinant 5-HT7 receptor expressed in CHO cells assessed as inhibition constant";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5108009";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"ANTAGONIST";"";"0.17"
"CHEMBL3360993";"";"None";"453.37";"0";"1.30";"6";"Cl.Cn1c(=O)c2c(ncn2CCCN2CCN(c3cccc(Cl)c3)CC2)n(C)c1=O";"Ki";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"13.32";"0.26";"4.25";"8.13";"0";"CHEMBL3378892";"Displacement of [3H]]-5-CT from human cloned 5-HT7R expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352178";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3307715";"";"";"";"2800.0"
"CHEMBL597356";"";"None";"245.12";"0";"1.78";"4b";"CN(C)CCOc1cccc(Br)n1";"Ki";"'='";"2240.0";"nM";"5.65";"";"";"UO_0000065";"23.05";"0.59";"3.87";"22.28";"0";"CHEMBL1072174";"Displacement of [3H]5CT from human cloned 5HT7B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157560";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"2240.0"
"CHEMBL2442997";"";"None";"474.61";"0";"3.60";"4a";"COc1ccc(-c2ccccc2N2CCN(CCOCCC(=O)NCc3ccccn3)CC2)cc1";"Ki";"'='";"23.5";"nM";"7.63";"";"";"UO_0000065";"16.07";"0.30";"4.03";"11.40";"0";"CHEMBL2443393";"Displacement of [3H]5-CT from human 5HT7A receptor expressed in HEK293 cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2439989";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"23.5"
"CHEMBL3931889";"";"None";"275.78";"0";"4.08";"1e";"COc1ccccc1-c1cc(CN(C)C)ccc1Cl";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"27.92";"0.55";"3.62";"61.75";"0";"CHEMBL5039770";"Displacement of [3H] D-lysergic acid diethylamide from 5-HT7R (unknown origin) transfected in HEK293 cells incubated for 1.5 hrs by microbeta scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038590";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.5 hr";"AGONIST";"";"7.7"
"CHEMBL5074880";"";"None";"275.78";"0";"4.13";"1b";"CCNCc1ccc(Cl)c(-c2ccccc2OC)c1";"Ki";"'='";"9.3";"nM";"8.03";"";"";"UO_0000065";"29.12";"0.58";"3.90";"37.78";"0";"CHEMBL5039770";"Displacement of [3H] D-lysergic acid diethylamide from 5-HT7R (unknown origin) transfected in HEK293 cells incubated for 1.5 hrs by microbeta scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038590";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.5 hr";"AGONIST";"";"9.3"
"CHEMBL5094493";"";"None";"345.91";"1";"5.68";"2g";"CCCN(CCC)CCc1ccc(Cl)c(-c2ccccc2OC)c1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"22.26";"0.44";"2.02";"61.74";"0";"CHEMBL5039770";"Displacement of [3H] D-lysergic acid diethylamide from 5-HT7R (unknown origin) transfected in HEK293 cells incubated for 1.5 hrs by microbeta scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038590";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.5 hr";"AGONIST";"";"20.0"
"CHEMBL4205349";"";"None";"257.38";"0";"2.81";"E-55888";"Cc1nn(C)c(C)c1-c1cccc(CCN(C)C)c1";"Ki";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"34.53";"0.64";"6.08";"42.19";"0";"CHEMBL5039770";"Displacement of [3H] D-lysergic acid diethylamide from 5-HT7R (unknown origin) transfected in HEK293 cells incubated for 1.5 hrs by microbeta scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038590";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.5 hr";"AGONIST";"";"1.3"
"CHEMBL1917357";"";"None";"482.65";"0";"3.86";"52";"CCN(CCCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1cccc2cccnc12";"Ki";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"15.40";"0.30";"3.57";"11.26";"0";"CHEMBL1920541";"Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914452";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307715";"";"";"";"37.0"
"CHEMBL2376447";"";"None";"388.51";"0";"4.69";"1-10";"COc1ccc(N2CCN(Cc3ccccc3-c3ccccc3)CC2)cc1OC";"Ki";"'='";"1862.09";"nM";"5.73";"";"";"UO_0000065";"14.75";"0.27";"1.04";"22.98";"0";"CHEMBL2378992";"Displacement of [3H]-LSD from 5HT7 receptor (unknown origin) expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375224";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307512";"";"";"";"5.73"
"CHEMBL3233671";"";"None";"503.06";"0";"4.36";"17a";"CC1(C)C(=O)N(Cc2ccccc2)C(=O)N1CCCCCN1CCN(c2ccccc2F)CC1.Cl";"Ki";"'='";"135.0";"nM";"6.87";"";"";"UO_0000065";"14.72";"0.28";"2.51";"14.59";"0";"CHEMBL3240654";"Displacement of [3H]-5-CT from human recombinant 5-HT7 receptor expressed in HEK293 cell membrane after 1 hr by Microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232706";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";"";"";"135.0"
"CHEMBL1949963";"";"None";"495.48";"0";"3.77";"16";"Cl.O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cnc2ccccc2c1";"Ki";"'='";"56.0";"nM";"7.25";"";"";"UO_0000065";"15.80";"0.32";"3.48";"11.06";"0";"CHEMBL1954583";"Displacement of [3H]5-CT form human cloned 5HT7 receptor expressed in human HEK293 cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949570";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3307715";"";"";"";"56.0"
"CHEMBL1949973";"";"None";"494.49";"0";"4.37";"26";"Cl.O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc2ccccc2c1";"Ki";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.94";"0.32";"2.93";"13.87";"0";"CHEMBL1954583";"Displacement of [3H]5-CT form human cloned 5HT7 receptor expressed in human HEK293 cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949570";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3307715";"";"";"";"50.0"
"CHEMBL1949976";"";"None";"535.54";"0";"4.50";"35";"Cl.O=S(=O)(c1cnc2ccccc2c1)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1";"Ki";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"14.82";"0.30";"2.90";"13.04";"0";"CHEMBL1954583";"Displacement of [3H]5-CT form human cloned 5HT7 receptor expressed in human HEK293 cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949570";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3307715";"";"";"";"40.0"
"CHEMBL3423377";"";"None";"493.57";"1";"0.74";"32";"Cn1c(=O)c2c(nc3n(CCCCCN4CCN(c5ccccc5O)CC4)c(=O)ccn23)n(C)c1=O";"Ki";"'='";"473.0";"nM";"6.33";"";"";"UO_0000065";"12.82";"0.24";"5.59";"5.75";"0";"CHEMBL3423551";"Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHOK1 cells incubated for 60 mins by microbeta plate reader based method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3421538";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307512";"";"";"";"473.0"
"CHEMBL3409047";"";"None";"578.80";"2";"6.00";"45";"O=C([C@@H]1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCCCC1";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"13.90";"0.26";"2.05";"17.08";"0";"CHEMBL3414154";"Displacement of [3H]-5-CT from human 5HT7 receptor expressed in HEK293 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407330";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307715";"";"";"";"9.0"
"CHEMBL282199";"";"None";"352.50";"0";"2.67";"SB-269970";"CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1";"Ki";"'='";"0.71";"nM";"9.15";"";"";"UO_0000065";"25.95";"0.52";"6.48";"15.03";"1";"CHEMBL3877018";"Displacement of [3H]-5-HT from recombinant human 5-HT7A receptor expressed in CHOK1 cell membranes after 40 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875221";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307512";"";"";"";"0.71"
"CHEMBL3884137";"";"None";"402.54";"0";"3.90";"4";"O=c1cc(-c2ccccc2)ncn1CCCCCN1CCN(c2ccccc2)CC1";"Ki";"'='";"613.0";"nM";"6.21";"";"";"UO_0000065";"15.43";"0.28";"2.31";"15.02";"0";"CHEMBL3877018";"Displacement of [3H]-5-HT from recombinant human 5-HT7A receptor expressed in CHOK1 cell membranes after 40 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875221";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307512";"";"";"";"613.0"
"CHEMBL5093250";"";"None";"438.47";"0";"3.97";"4";"O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(F)c1";"Ki";"'='";"47.86";"nM";"7.32";"";"";"UO_0000065";"16.69";"0.33";"3.35";"11.54";"0";"CHEMBL5046639";"Displacement of [3H]-LSD from human 5-HT7 receptor transfected in CHO-K1 cells measured after 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5046222";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"BINDING AGENT";"";"7.32"
"CHEMBL3884743";"";"None";"416.57";"0";"4.51";"10";"c1ccc(CN2CCN(CCCCCOc3cc(-c4ccccc4)ncn3)CC2)cc1";"Ki";"'='";"990.0";"nM";"6.00";"";"";"UO_0000065";"14.41";"0.26";"1.49";"14.47";"0";"CHEMBL3877018";"Displacement of [3H]-5-HT from recombinant human 5-HT7A receptor expressed in CHOK1 cell membranes after 40 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875221";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307512";"";"";"";"990.0"
