molecule_id,canonical_smiles,"Serotonin (5-HT) receptor","Serotonin 1 (5-HT1) receptor","Serotonin 1 receptors; 5-HT1B & 5-HT1D","Serotonin 1a (5-HT1a) receptor","Serotonin 1b (5-HT1b) receptor","Serotonin 1d (5-HT1d) receptor","Serotonin 1e (5-HT1e) receptor","Serotonin 1f (5-HT1f) receptor","Serotonin 2 (5-HT2) receptor","Serotonin 2 receptors; 5-HT2a & 5-HT2c","Serotonin 2a (5-HT2a) receptor","Serotonin 2b (5-HT2b) receptor","Serotonin 2c (5-HT2c) receptor","Serotonin 3 (5-HT3) receptor","Serotonin 3a (5-HT3a) receptor","Serotonin 3b (5-HT3b) receptor","Serotonin 4 (5-HT4) receptor","Serotonin 5a (5-HT5a) receptor","Serotonin 5b (5-HT5b) receptor","Serotonin 6 (5-HT6) receptor","Serotonin 7 (5-HT7) receptor"
489475,O=[N+]([O-])c1ccccc1N1CCN(CCCSc2nc3ccccc3o2)CC1,,,,7.85,,,,,,,,,,,,,,,,,
489476,c1ccc(N2CCN(CCCSc3nc4ccccc4s3)CC2)nc1,,,,7.8,,,,,,,7.1,,,,,,,,,,
489549,c1ccc(N2CCN(CCCSc3nc4ccccc4o3)CC2)nc1,,,,8.8,,,,,,,6.76,,,,,,,,,,
489723,c1cnc(N2CCN(CCCSc3nc4ccccc4s3)CC2)nc1,,,,8.6,,,,,,,6.74,,,,,,,,,,
489724,c1cnc(N2CCN(CCCSc3nc4ccccc4o3)CC2)nc1,,,,7.83,,,,,,,,,,,,,,,,,
489725,COc1ccccc1N1CCN(CCCSc2nc3ccccc3n2C)CC1,,,,9.57,,,,,,,,,,,,,,,,,
489726,COc1ccccc1N1CCN(CCCSc2nc3cc(Cl)ccc3s2)CC1,,,,9.0,,,,,,,,,,,,,,,,,
489727,COc1ccccc1N1CCN(CCCSc2nc3cc(Cl)ccc3o2)CC1,,,,9.06,,,,,,,,,,,,,,,,,
489736,NCCc1ccc(Br)cc1,,,,,,,,,,,5.75,,,,,,,,,,
489796,COc1ccccc1N1CCN(CCCCSc2nc3ccccc3s2)CC1,,,,9.57,,,,,,,6.97,,,,,,,,,,
489797,COc1ccccc1N1CCN(CCCCSc2nc3ccccc3o2)CC1,,,,9.105,,,,,,,6.53,,,,,,,,,,
489798,COc1ccccc1N1CCN(CCCCCCSc2nc3ccccc3s2)CC1,,,,8.89,,,,,,,,,,,,,,,,,
489799,COc1ccccc1N1CCN(CCCCCCSc2nc3ccccc3o2)CC1,,,,9.085,,,,,,,6.68,,,,,,,,,,
489873,O=C(CCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,,,,7.04,,,,,,,6.66,,5.45,,,,,,,,
489874,CCC1=CC2C(=O)N(N)C(SCCCN3CCN(c4ccccc4OC)CC3)=NC2S1,,,,8.13,,,,,,,,,,,,,,,,,
489875,CCC1=CC2C(=O)N(N)C(SCCCN3CCN(c4ncccn4)CC3)=NC2S1,,,,5.92,,,,,,,,,,,,,,,,,
489941,O=C(CCCN1C2CCC1CC(O)(c1ccccc1)C2)c1ccc(F)cc1,,,,7.42,,,,,,,7.91,,,,,,,,,,
490001,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,,,,6.93,,,,,,,7.63,6.3,5.85,,,,,,,6.53,
490002,O=C(CCCN1C2CCC1CN(c1ccc(Cl)cc1)CC2)c1ccc(F)cc1,,,,5.63,,,,,,,6.71,,5.45,,,,,,,,
490507,COc1ccccc1N1CCN(CCSc2nc3ccccc3[nH]2)CC1,,,,7.48,,,,,,,,,,,,,,,,,
490508,COc1ccccc1N1CCN(CCSc2nc3ccccc3s2)CC1,,,,7.51,,,,,,,,,,,,,,,,,
490509,COc1ccccc1N1CCN(CCSc2nc3ccccc3o2)CC1,,,,7.17,,,,,,,,,,,,,,,,,
490593,O=[N+]([O-])c1ccccc1N1CCN(CCSc2nc3ccccc3[nH]2)CC1,,,,7.02,,,,,,,,,,,,,,,,,
490594,O=[N+]([O-])c1ccccc1N1CCN(CCSc2nc3ccccc3s2)CC1,,,,5.77,,,,,,,,,,,,,,,,,
490595,O=[N+]([O-])c1ccccc1N1CCN(CCSc2nc3ccccc3o2)CC1,,,,6.49,,,,,,,,,,,,,,,,,
490596,COc1ccccc1N1CCN(CCCSc2nc3ccccc3[nH]2)CC1,,,,9.0,,,,,,,,,,,,,,,,,
490597,COc1ccccc1N1CCN(CCCSc2nc3ccccc3s2)CC1,,,,9.155,,,,,,,7.02,,,,,,,,,,
490639,CCOc1ccccc1N1CCN(C(=O)CCCn2nc(-n3ccnc3)ccc2=O)CC1,,,,5.65,,,,,,,,,,,,,,,,,
490640,CC(C)Oc1ccccc1N1CCN(C(=O)CCCn2nc(-n3ccnc3)ccc2=O)CC1,,,,5.81,,,,,,,,,,,,,,,,,
490641,COc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,,,,5.68,,,,,,,,,,,,,,,,,
490642,CCOc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,,,,5.94,,,,,,,,,,,,,,,,,
490712,CC(C)Oc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,,,,5.72,,,,,,,,,,,,,,,,,
490754,CCCN1CCc2cccc3c2[C@H]1Cc1cccc(OC(=O)CC)c1-3,,,,,,,,,,,6.96,,,,,,,,,,
490898,CCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,,,,7.92,,,,,,,7.25,,,,,,,,,,
490899,CCCCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,,,,,,,,,,,6.96,,,,,,,,,,
490900,CCCCCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,,,,,,,,,,,7.02,,,,,,,,,,
490987,O=S(=O)(Nc1ccc2c(c1)CCNCC2)c1ccccc1,,,,,,,,,,,,,,,,,,,,8.7,
490988,O=S(=O)(c1ccccc1)n1ccc2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,8.8,
491057,O=S(=O)(c1ccccc1Cl)n1ccc2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,8.1,
491058,O=S(=O)(c1cccc(Cl)c1)n1ccc2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,8.8,
491059,O=S(=O)(c1ccc(Cl)cc1)n1ccc2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,8.1,
491060,COc1cccc(S(=O)(=O)n2ccc3cc4c(cc32)CCNCC4)c1,,,,,,,,,,,,,,,,,,,,8.7,
491061,O=S(=O)(c1ccccn1)n1ccc2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,7.0,
491062,O=S(=O)(c1ccsc1)n1ccc2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,8.1,
491133,O=S(=O)(c1ccccc1)n1cc(Cl)c2cc3c(cc21)CCNCC3,,,,,,,,,,,7.6,6.4,6.8,,,,,,,8.6,
491134,O=S(=O)(c1cccc(Cl)c1)n1cc(Cl)c2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,8.4,
491135,CN1CCc2cc3ccn(S(=O)(=O)c4cccc(Cl)c4)c3cc2CC1,,,,,,,,,,,,,,,,,,,,8.9,
491136,Cn1cc(S(=O)(=O)c2ccccc2)c2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,8.7,
491137,O=S(=O)(c1ccccc1)N1CCCc2cc3c(cc21)CCNCC3,,,,,,,,,,,,,,,,,,,,7.4,
491534,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,,,,,,,,,,,,,7.07,,,,,,,,
491618,CCOc1ccccc1N1CCN(CCCCn2nc(-n3ccnc3)ccc2=O)CC1,,,,7.85,,,,,,,,,,,,,,,,,
491619,CC(C)Oc1ccccc1N1CCN(CCCCn2nc(-n3ccnc3)ccc2=O)CC1,,,,8.17,,,,,,,,,,,,,,,,,
491620,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,,,7.89,,,,,,,6.78,,,,,,,,,,
491711,CCOc1ccccc1N1CCN(CCCCn2nc(-n3ccc4ccccc43)ccc2=O)CC1,,,,7.56,,,,,,,,,,,,,,,,,
491712,CC(C)Oc1ccccc1N1CCN(CCCCn2nc(-n3ccc4ccccc43)ccc2=O)CC1,,,,7.64,,,,,,,,,,,,,,,,,
491713,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,,,7.21,,,,,,,7.08,,,,,,,,,,
491714,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2ncccn2)CC1,,,,6.05,,,,,,,,,,,,,,,,,
491794,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2ncccn2)CC1,,,,6.68,,,,,,,,,,,,,,,,,
491795,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,,,,6.03,,,,,,,,,,,,,,,,,
491796,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,,,,6.2,,,,,,,,,,,,,,,,,
491797,COc1ccccc1N1CCN(C(=O)CCCn2nc(-n3ccnc3)ccc2=O)CC1,,,,6.5,,,,,,,,,,,,,,,,,
492022,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(Cl)nc21,,,,,,,,,,,,5.62,5.39,,5.49,,,,,,
492922,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1.Cl,,,,5.19,,,,,,,,,,,,,,,,,
492943,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cc(F)cc2n1,,,,8.6,8.6,9.7,,,,,,,,,,,,,,,
492944,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cc(Cl)cc2n1,,,,9.5,9.3,9.8,,,,,,,,,,,,,,,
492945,Cc1cc(N2CCN(CCc3ccc4c(c3)NC(=O)CO4)CC2)c2ccc(C)nc2c1,,,,9.9,9.2,9.4,,,,,,,,,,,,,,,
492946,O=C1COc2ccc(CCN3CCN(c4cccc5nc(-c6ccccc6)ccc45)CC3)cc2N1,,,,9.2,9.5,7.9,,,,,,,,,,,,,,,
493040,O=C1COc2ccc(CCN3CCN(c4nccc5ccccc45)CC3)cc2N1,,,,7.0,9.1,9.6,,,,,,,,,,,,,,,
493041,O=C1COc2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2N1,,,,8.8,7.5,9.6,,,,,,,,,,,,,,,
493042,Cc1ncc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,,,,9.4,9.2,9.5,,,,,,,,,,,,,,,
493093,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,,,,9.84,8.3,9.58,,,,,5.9,6.5,5.4,,,,,,,,
493094,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,,,,9.86666666666667,8.9,9.83333333333333,,,,,,,,,,,,,,,
493095,CCN1C(=O)COc2ccc(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cc21,,,,9.3,9.1,9.4,,,,,,,,,,,,,,,
493096,Cc1ccc2c(N3CCN(CCc4cc(F)c5c(c4)NC(=O)CO5)CC3)cccc2n1,,,,8.9,9.0,9.7,,,,,,,,,,,,,,,
493097,Cc1cc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2[nH]1,,,,8.5,9.4,9.7,,,,,,,,,,,,,,,
493098,CC1(C)Cc2cccc(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)c2O1,,,,9.3,9.2,9.8,,,,,,,,,,,,,,,
493307,COc1cccc2c1C(CN)c1ccccc1C2,,,,,,,,,,,5.94,,,,,,,,,,
493308,COc1ccc2c(c1)C(CN)c1ccccc1C2,,,,,,,,,,,5.86,,,,,,,,,,
493309,COc1cccc2c1Cc1ccccc1C2CN,,,,,,,,,,,6.91,,,,,,,,,,
493968,Cc1ccc2c(N3CCN(CCc4cc5c(cc4F)OCC(=O)N5)CC3)cccc2n1,,,,9.6,8.8,9.6,,,,,,,,,,,,,,,
493969,Cc1ccc2c(N3CCN(CCc4ccc5c(c4F)NC(=O)CO5)CC3)cccc2n1,,,,9.6,9.4,9.4,,,,,,,,,,,,,,,
493970,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)[C@@H](C)C3)cccc2n1,,,,8.5,8.9,8.8,,,,,,,,,,,,,,,
493971,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)[C@H](C)C3)cccc2n1,,,,8.8,8.1,9.3,,,,,,,,,,,,,,,
494025,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3C)cccc2n1,,,,9.1,8.7,9.5,,,,,,,,,,,,,,,
494026,Cc1ccc2c(N3C[C@H]4C[C@@H]3CN4CCc3ccc4c(c3)NC(=O)CO4)cccc2n1,,,,6.9,9.1,7.6,,,,,,,,,,,,,,,
494027,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(F)c2n1,,,,9.6,6.9,9.5,,,,,,,,,,,,,,,
494028,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1,,,,8.4,9.3,9.7,,,,,,,,,,,,,,,
494030,N#Cc1cccc(N2CCN(CCCCN3CCn4c(cc5ccccc54)C3=O)CC2)c1,,,,,,,,,,,6.41,,,,,,,,,,
494031,O=C1c2cc3ccccc3n2CCN1CCCCN1CCN(c2ccc(Cl)cc2Cl)CC1,,,,,,,,,,,6.52,,,,,,,,,,
494032,O=C1c2cc3ccccc3n2CCN1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,,,,8.03,,,,,,,7.08,,,,,,,,,,
494033,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,,,,7.92,,,,,,,7.525,,6.69,,,,,,,,
494108,Clc1cccc(N2CCN(CCCCOc3ccc4cccnc4c3)CC2)c1Cl,,,,8.4,,,,,,,6.9,,,,,,,,,,
494224,Clc1cccc(N2CCN(CCCCOc3cc4ccccc4cn3)CC2)c1Cl,,,,7.62,,,,,,,6.91,,,,,,,,,,
494225,Clc1cccc(N2CCN(CCCCCOc3cc4ccccc4cn3)CC2)c1Cl,,,,7.75,,,,,,,7.24,,,,,,,,,,
494226,COc1cccc2cc3n(c12)CCN(CCCCN1CCn2c(cc4ccccc42)C1=O)C3,,,,7.48,,,,,,,6.7,,,,,,,,,,
495104,N#Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,,,,6.06,,,,,,,,,,,,,,,,,
495109,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,5.38,
495175,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2cn1,,,,8.3,,,,,,,7.39,,,,,,,,,,
495176,O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cc2ccccc2cn1,,,,7.83,,,,,,,7.63,,,,,,,,,,
495177,COc1cccc2cc3n(c12)CCN(CCCCNC(=O)C1=Cc2ccccc2CN1)C3,,,,7.55,,,,,,,6.79,,,,,,,,,,
495178,COc1cccc2c1C1CCN(CCCCNC(=O)C3=Cc4ccccc4CN3)CC1=N2,,,,6.93,,,,,,,6.83,,,,,,,,,,
495378,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5C[C@@H](C)N[C@@H](C)C5)c4)CC3)cccc2n1,,,,8.7,8.4,9.1,,,,,,,,,,,,,,,
495379,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCN[C@H](C)C5)c4)CC3)cccc2n1,,,,8.6,8.7,9.2,,,,,,,,,,,,,,,
495380,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCN[C@@H](C)C5)c4)CC3)cccc2n1,,,,8.4,7.8,9.0,,,,,,,,,,,,,,,
495382,Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCN(S(C)(=O)=O)CC5)c4)CC3)cccc2n1,,,,8.1,7.1,8.5,,,,,,,,,,,,,,,
495383,Cc1ccc2c(OCCN3CCC(Cc4cccc(-c5ccncc5)c4)CC3)cccc2n1,,,,8.1,8.1,9.0,,,,,,,,,,,,,,,
495384,Cc1ccc2c(OCCN3CCC(Cc4cccc(-c5cccnc5)c4)CC3)cccc2n1,,,,8.3,7.9,8.7,,,,,,,,,,,,,,,
495442,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5C[C@@H](C)NC[C@@H]5C)c4)CC3)cccc2n1,,,,8.3,7.5,9.0,,,,,,,,,,,,,,,
495443,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCN(C)CC5)c4)CC3)cccc2n1,,,,9.0,8.2,9.3,,,,,,,,,,,,,,,
495444,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCN(C)C(=O)C5)c4)CC3)cccc2n1,,,,8.1,6.9,8.0,,,,,,,,,,,,,,,
495445,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCN(C)CC5=O)c4)CC3)cccc2n1,,,,7.7,7.2,8.4,,,,,,,,,,,,,,,
495446,Cc1ccc2c(OCCN3CCC(Cc4cccc(-c5ccccc5)c4)CC3)cccc2n1,,,,7.2,7.2,8.1,,,,,,,,,,,,,,,
495447,Cc1ccc2c(OCCN3CCC(Cc4cccc(-c5ccoc5)c4)CC3)cccc2n1,,,,7.5,7.4,8.2,,,,,,,,,,,,,,,
496003,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCCC5)c4)CC3)cccc2n1,,,,8.4,8.7,9.0,,,,,,,,,,,,,,,
496004,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCOCC5)c4)CC3)cccc2n1,,,,8.3,6.9,8.6,,,,,,,,,,,,,,,
496005,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5C[C@@H](C)O[C@@H](C)C5)c4)CC3)cccc2n1,,,,8.6,6.8,8.8,,,,,,,,,,,,,,,
496006,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCN(C)CC5)c4)CC3)cccc2n1,,,,8.6,8.1,9.2,,,,,,,,,,,,,,,
496072,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCC5)c4)CC3)cccc2n1,,,,8.0,7.4,8.6,,,,,,,,,,,,,,,
496073,Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCN(C)CC5)c4)CC3)cccc2n1,,,,8.5,8.3,9.7,,,,,,,,,,,,,,,
496074,Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCNCC5)c4)CC3)cccc2n1,,,,8.2,8.2,8.9,,,,,,,,,,,,,,,
496075,CC(=O)N1CCC(c2cccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)c2)CC1,,,,7.9,6.8,8.4,,,,,,,,,,,,,,,
496883,O=C(Nc1cccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)c1)c1ccc(-c2ccccc2)cc1,,,,,6.28,6.38,,,,,7.22,6.81,7.52,,,,,,,6.31,
496884,Cc1ccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cc1NC(=O)c1ccc(-c2ccccc2)cc1,,,,,6.11,6.13,,,,,8.67,7.52,8.41,,,,,,,6.08,
496885,Cc1c(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cccc1NC(=O)c1ccc(-c2ccccc2)cc1,,,,,6.23,6.34,,,,,7.28,7.01,6.52,,,,,,,5.47,
496940,CN(C)CCC1=CC(Cc2ccccc2)c2ccccc21,,,,,,,,,,,,,,,,,,,,8.52,
496941,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3ccc4ccccc4c3)ccc2/C1=C\c1ccccc1,,,,,,,,,,,,,,,,,,,,6.67,
496942,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3ccc4ccccc4c3)ccc2C1,,,,,,,,,,,,,,,,,,,,7.89,
496994,CC1=C(CCN2CCCC2)c2cc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)ccc2C1,,,,,,,,,,,,,,,,,,,,7.7,
496995,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3cccc4ccccc34)ccc2C1,,,,,,,,,,,,,,,,,,,,6.56,
496996,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3csc4ccccc34)ccc2C1,,,,5.94,,,,,,,,,,,,,,,,8.4,
497035,COc1ccc(-c2ccc(C(=O)Nc3cccc(Cn4ncc(N5CCNCC5)c(Cl)c4=O)c3C)cc2)cn1,,,,,,,,,,,5.53,5.77,5.81,,,,,,,,
497044,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3c(Cl)nc4sccn34)ccc2C1,,,,,,,,,,,,,5.95,,,,,,,8.58333333333333,
497045,CN(C)CCC1=CCc2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc21,,,,,,,,,,,,,,,,,,,,8.50666666666667,
497093,CC1=C(CCN2CCCC2)c2cc(NS(=O)(=O)c3c(Cl)nc4sccn34)ccc2C1,,,,,,,,,,,,,,,,,,,,7.77,
497094,O=S(=O)(Nc1ccc2c(c1)C(CCN1CCCCC1)=CC2)c1c(Cl)nc2sccn12,,,,,,,,,,,,,,,,,,,,7.51,
497148,COc1ccc(-c2ccc(C(=O)Nc3cccc(Cn4ncc(N5CCNCC5)cc4=O)c3C)cc2)cn1,,,,,,,,,,,8.2,6.04,,,,,,,,,
497152,CC1=C(CCN(C)C)c2cc(S(=O)(=O)Nc3cccc4ccccc34)ccc2C1,,,,,,,,,,,,,,,,,,,,7.85,
497204,Cc1c(Cn2ncc(N3CCNCC3)cc2=O)cccc1NC(=O)c1ccc(-c2ccccc2)cc1,,,,,,,,,,,7.7,7.19,5.55,,,,,,,,
497330,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,,,,4.57,,,,,,,,,,,,,,,,,
497350,COc1ccccc1N1CCN(CCN2C(=O)C[C@H](NC(=O)CC3CC4CCC3C4)C2=O)CC1,,,,6.3,,,,,,,4.91,,,,,,,,,,
497351,COc1ccccc1N1CCN(CCN2C(=O)C[C@H](NC(=O)C34CC5CC(CC(C5)C3)C4)C2=O)CC1,,,,6.24,,,,,,,5.32,,,,,,,,,,
497352,O=C(NCCN1CCN(c2cccc(Cl)c2)CC1)[C@@H]1CCC(=O)N1C(=O)C1CCCCC1,,,,5.07,,,,,,,5.49,,,,,,,,,,
497353,COc1ccccc1N1CCN(CCNC(=O)[C@@H]2CCC(=O)N2C(=O)C2CCCCC2)CC1,,,,6.0,,,,,,,4.83,,,,,,,,,,
497425,COc1ccccc1N1CCN(CCNC(=O)[C@@H]2CCC(=O)N2C(=O)c2ccccc2)CC1,,,,5.82,,,,,,,5.06,,,,,,,,,,
497457,COc1cccc(-n2c(=O)n(CCN3CCN(c4ccccc4C)CC3)c3ccccc32)c1,,,,6.74,,,,,,,,,,,,,,,,,5.6
497458,COc1ccc(-n2c(=O)n(CCN3CCN(c4ccccc4OC)CC3)c3ccccc32)cc1,,,,7.66,,,,,,,,,,,,,,,,,6.53
497459,COc1ccc(-n2c(=O)n(CCCN3CCN(c4ccccc4OC)CC3)c3ccccc32)cc1,,,,7.58,,,,,,,,,,,,,,,,,6.78
497521,COc1ccc(-n2c(=O)n(CCCCN3CCN(c4ccccc4OC)CC3)c3ccccc32)cc1,,,,7.44,,,,,,,,,,,,,,,,,6.57
497522,O=c1[nH]c2ccccc2n1CCN1CCN(c2ccccc2)CC1,,,,6.41,,,,,,,,,,,,,,,,,5.99
497523,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3ccccc32)CC1,,,,7.6,,,,,,,,,,,,,,,,,5.74
497524,O=c1[nH]c2ccccc2n1CCCN1CCN(c2ccccc2)CC1,,,,7.58,,,,,,,,,,,,,,,,,6.61
497525,COc1ccccc1N1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,,,,7.935,,,,,,,,,,,,,,,,,7.935
497571,O=C(NCCN1CCN(c2cccc(Cl)c2)CC1)[C@@H]1CCCN1C(=O)c1ccccc1,,,,5.71,,,,,,,5.88,,,,,,,,,,
497572,COc1ccccc1N1CCN(CCNC(=O)[C@@H]2CCCN2C(C)=O)CC1,,,,5.18,,,,,,,5.07,,,,,,,,,,
497573,COc1ccccc1N1CCN(CCNC(=O)[C@@H]2CCCN2C(=O)C2CCCCC2)CC1,,,,5.45,,,,,,,5.63,,,,,,,,,,
497574,COc1ccccc1N1CCN(CCNC(=O)[C@@H]2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)CC1,,,,6.46,,,,,,,5.72,,,,,,,,,,
497600,COc1ccccc1N1CCN(CCCCN2CCCc3ccccc3C2=O)CC1,,,,,,,,,,,5.96,,,,,,,,,,
497604,O=C1c2ccccc2CCCN1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,,,,,,,,,,,7.99,,,,,,,,,,
497637,O=C(NCCN1CCN(c2cccc(Cl)c2)CC1)[C@@H]1CCCN1C(=O)C1CCCC1,,,,5.7,,,,,,,6.45,,,,,,,,,,
497638,O=C(N[C@H]1CC(=O)N(CCCN2CCN(c3cccc(Cl)c3)CC2)C1=O)C1CCCCC1,,,,6.44,,,,,,,7.04,,,,,,,,,,
497717,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)[C@@H]1CCC(=O)N1C(=O)C1CCCCC1,,,,5.76,,,,,,,6.1,,,,,,,,,,
497718,COc1ccccc1N1CCN(CCCNC(=O)[C@@H]2CCC(=O)N2C(=O)c2ccccc2)CC1,,,,6.41,,,,,,,,,,,,,,,,,
497787,COc1ccccc1N1CCN(CCCNC(=O)[C@@H]2CCCN2C(C)=O)CC1,,,,6.24,,,,,,,5.5,,,,,,,,,,
497788,O=C(N[C@H]1CC(=O)N(CCCCN2CCN(c3cccc(Cl)c3)CC2)C1=O)c1ccccc1,,,,7.39,,,,,,,7.12,,,,,,,,,,
497859,O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)[C@@H]1CCC(=O)N1C(=O)C1CCCCC1,,,,6.96,,,,,,,6.79,,,,,,,,,,
497943,O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)[C@@H]1CCCN1C(=O)c1ccccc1,,,,7.11,,,,,,,6.89,,,,,,,,,,
498012,COc1ccccc1N1CCN(CCN2C(=O)CCC2=O)CC1,,,,5.68,,,,,,,4.75,,,,,,,,,,
498013,O=C1CCC(=O)N1CCN1CCN(c2cccc(Cl)c2)CC1,,,,5.43,,,,,,,5.67,,,,,,,,,,
498014,COc1ccccc1N1CCN(CCN2C(=O)CC(C3CCCCC3)C2=O)CC1,,,,7.62,,,,,,,6.06,,,,,,,,,,
498068,O=c1n(CCN2CCN(c3ccccc3)CC2)c2ccccc2n1-c1ccccc1,,,,6.33,,,,,,,,,,,,,,,,,5.91
498069,Cc1ccccc1-n1c(=O)n(CCN2CCN(c3ccccc3)CC2)c2ccccc21,,,,6.2,,,,,,,,,,,,,,,,,6.04
498098,O=C1CC(C2CCCCC2)C(=O)N1CCN1CCN(c2cccc(Cl)c2)CC1,,,,6.64,,,,,,,6.86,,,,,,,,,,
